xcoord (m)	pressure (Pa)	temperature (K)	total_density (kg/m^3)	velocity (m/s)	total_dynamic_viscosity (J/kg)	total_gruneisen (~)	total_enthalpy (m/s)	total_isobaric_specific_heat (J/kg/K)	total_isochoric_specific_heat (J/kg/K)	total_speed_of_sound (W/m/K)	total_thermal_conductivity (Pa*s)	Reynolds (~)	Prandtl (~)	mass_flow_rate (kg/s)
7.550000000000000711e+00	5.924526935028239386e+05	4.509133861349285510e+00	1.393037913952521478e+02	1.198620436515875243e+00	4.014036869372621481e-06	1.430548718160434163e+00	2.812272394440648895e+03	3.627964721421027662e+03	2.331980097237712926e+03	2.452260362391737090e+02	2.205298302993248527e-02	3.328739624264552840e+05	6.603543898256815092e-01	8.392866240906057818e-03
7.600000000000000533e+00	5.924026555785281816e+05	4.509193944762872164e+00	1.393017723302814090e+02	1.198637874163911876e+00	4.013954261795900128e-06	1.430538604499171251e+00	2.812047682362610431e+03	3.628051937970037216e+03	2.331991813449681104e+03	2.452205294870162788e+02	2.205274123864684258e-02	3.328808130056089722e+05	6.603639148910306345e-01	8.392866693428794114e-03
7.650000000000000355e+00	5.923526179705617251e+05	4.509254034068450601e+00	1.392997530349469457e+02	1.198655286377942719e+00	4.013871654219178775e-06	1.430528490837908784e+00	2.811822970284571966e+03	3.628139154519047224e+03	2.332003529661648827e+03	2.452150227348588771e+02	2.205249944736119641e-02	3.328876638667396037e+05	6.603734395118343592e-01	8.392866950446168511e-03
7.700000000000000178e+00	5.923025785870283144e+05	4.509314080929099688e+00	1.392977340462145719e+02	1.198672732880584402e+00	4.013789046642457422e-06	1.430518377176645872e+00	2.811598258206533046e+03	3.628226371068057233e+03	2.332015245873617005e+03	2.452095159827014470e+02	2.205225765607555372e-02	3.328945150098647573e+05	6.603829636880779175e-01	8.392867462484052826e-03
7.750000000000000000e+00	5.922525395176842576e+05	4.509374104508303560e+00	1.392957151837094329e+02	1.198690149402596106e+00	4.013706439065736069e-06	1.430508263515383405e+00	2.811373546128495036e+03	3.628313587617066332e+03	2.332026962085585183e+03	2.452040092305440453e+02	2.205201586478991449e-02	3.329013664350016625e+05	6.603924874197464323e-01	8.392867768670953313e-03
7.800000000000000711e+00	5.922024986764421919e+05	4.509434168583653424e+00	1.392936956143489624e+02	1.198707597766476951e+00	4.013623831489014716e-06	1.430498149854120715e+00	2.811148834050455662e+03	3.628400804166076341e+03	2.332038678297553361e+03	2.451985024783866152e+02	2.205177407350426833e-02	3.329082181421678397e+05	6.604020107068258039e-01	8.392868251676836866e-03
7.850000000000000533e+00	5.921524581404947676e+05	4.509494131721552890e+00	1.392916771203457813e+02	1.198725025665967614e+00	4.013541223912294210e-06	1.430488036192858026e+00	2.810924121972417652e+03	3.628488020715086350e+03	2.332050394509521539e+03	2.451929957262292135e+02	2.205153228221862563e-02	3.329150701313805184e+05	6.604115335493012662e-01	8.392868652653361419e-03
7.900000000000000355e+00	5.921024158431222895e+05	4.509554144504522633e+00	1.392896578079424899e+02	1.198742470864878618e+00	4.013458616335572857e-06	1.430477922531595336e+00	2.810699409894378732e+03	3.628575237264095449e+03	2.332062110721489717e+03	2.451874889740718118e+02	2.205129049093298294e-02	3.329219224026573938e+05	6.604210559471577202e-01	8.392869121900974408e-03
7.950000000000000178e+00	5.920523738448119257e+05	4.509614204752939060e+00	1.392876377565160340e+02	1.198759909515845434e+00	4.013376008758851504e-06	1.430467808870332647e+00	2.810474697816340267e+03	3.628662453813105458e+03	2.332073826933457894e+03	2.451819822219143816e+02	2.205104869964734024e-02	3.329287749560157536e+05	6.604305779003811772e-01	8.392869497232776504e-03
8.000000000000000000e+00	5.920023300886339275e+05	4.509674186263946005e+00	1.392856184563743511e+02	1.198777355496825070e+00	4.013293401182130151e-06	1.430457695209069957e+00	2.810249985738301802e+03	3.628749670362115012e+03	2.332085543145425618e+03	2.451764754697569515e+02	2.205080690836169754e-02	3.329356277914728853e+05	6.604400994089565380e-01	8.392869965611856817e-03
8.050000000000000711e+00	5.919522866243022727e+05	4.509734153003282842e+00	1.392835991781697373e+02	1.198794800370141411e+00	4.013210793605408798e-06	1.430447581547807268e+00	2.810025273660263338e+03	3.628836886911124566e+03	2.332097259357393796e+03	2.451709687175995214e+02	2.205056511707605485e-02	3.329424809090465424e+05	6.604496204728694808e-01	8.392870424016421124e-03
8.099999999999999645e+00	5.919022414100604365e+05	4.509794159401780078e+00	1.392815792037013978e+02	1.198812258758449989e+00	4.013128186028687445e-06	1.430437467886544578e+00	2.809800561582224873e+03	3.628924103460134575e+03	2.332108975569361974e+03	2.451654619654421481e+02	2.205032332579041215e-02	3.329493343087537796e+05	6.604591410921053507e-01	8.392870931542348659e-03
8.150000000000000355e+00	5.918521964778365800e+05	4.509854131307553970e+00	1.392795594921396969e+02	1.198829687445478909e+00	4.013045578451966939e-06	1.430427354225281888e+00	2.809575849504185953e+03	3.629011320009144129e+03	2.332120691781330152e+03	2.451599552132847180e+02	2.205008153450476946e-02	3.329561879906122340e+05	6.604686612666494927e-01	8.392871243430270398e-03
8.200000000000001066e+00	5.918021498064266052e+05	4.509914122489812272e+00	1.392775393338311005e+02	1.198847142074728422e+00	4.012962970875245586e-06	1.430417240564019199e+00	2.809351137426147488e+03	3.629098536558153683e+03	2.332132407993298330e+03	2.451544484611273162e+02	2.204983974321912676e-02	3.329630419546393096e+05	6.604781809964870298e-01	8.392871706474373458e-03
8.250000000000000000e+00	5.917521034032283351e+05	4.509974050180324490e+00	1.392755197930430313e+02	1.198864596798637994e+00	4.012880363298524233e-06	1.430407126902756509e+00	2.809126425348108569e+03	3.629185753107163691e+03	2.332144124205266507e+03	2.451489417089699145e+02	2.204959795193348407e-02	3.329698962008523522e+05	6.604877002816035292e-01	8.392872203848723497e-03
8.300000000000000711e+00	5.917020552799022989e+05	4.510034050127154082e+00	1.392734991577165715e+02	1.198882051501477752e+00	4.012797755721802880e-06	1.430397013241494042e+00	2.808901713270070559e+03	3.629272969656173245e+03	2.332155840417234685e+03	2.451434349568124560e+02	2.204935616064784137e-02	3.329767507292688242e+05	6.604972191219844468e-01	8.392872631572977082e-03
8.349999999999999645e+00	5.916520074032210978e+05	4.510094030162937528e+00	1.392714786061255836e+02	1.198899501660303013e+00	4.012715148145081527e-06	1.430386899580231130e+00	2.808677001192031639e+03	3.629360186205182799e+03	2.332167556629202409e+03	2.451379282046550543e+02	2.204911436936219868e-02	3.329836055399061879e+05	6.605067375176150168e-01	8.392873028987415246e-03
8.400000000000000355e+00	5.916019578216357622e+05	4.510153946156493454e+00	1.392694586283604394e+02	1.198916974582914241e+00	4.012632540568361021e-06	1.430376785918968663e+00	2.808452289113993174e+03	3.629447402754192808e+03	2.332179272841171041e+03	2.451324214524976526e+02	2.204887257807655598e-02	3.329904606327819056e+05	6.605162554684808063e-01	8.392873616793198460e-03
8.450000000000001066e+00	5.915519084787579486e+05	4.510213943301493167e+00	1.392674374972398823e+02	1.198934420706501580e+00	4.012549932991639668e-06	1.430366672257705751e+00	2.808227577035954710e+03	3.629534619303201907e+03	2.332190989053138765e+03	2.451269147003401940e+02	2.204863078679090982e-02	3.329973160079132067e+05	6.605257729745669382e-01	8.392873943943853984e-03
8.500000000000000000e+00	5.915018574417980853e+05	4.510273824371763496e+00	1.392654175773783152e+02	1.198951889561826079e+00	4.012467325414918315e-06	1.430356558596443284e+00	2.808002864957916245e+03	3.629621835852211916e+03	2.332202705265106943e+03	2.451214079481828207e+02	2.204838899550527059e-02	3.330041716653178446e+05	6.605352900358587576e-01	8.392874499672802954e-03
8.550000000000000711e+00	5.914518066268344410e+05	4.510333809567773855e+00	1.392633962222926698e+02	1.198969349494604542e+00	4.012384717838196962e-06	1.430346444935180372e+00	2.807778152879877325e+03	3.629709052401221015e+03	2.332214421477074666e+03	2.451159011960253906e+02	2.204814720421962443e-02	3.330110276050130487e+05	6.605448066523418316e-01	8.392874902900498979e-03
8.599999999999999645e+00	5.914017541311815148e+05	4.510393781603001528e+00	1.392613748188913974e+02	1.198986808432283668e+00	4.012302110261476456e-06	1.430336331273917905e+00	2.807553440801838860e+03	3.629796268950231479e+03	2.332226137689043298e+03	2.451103944438680173e+02	2.204790541293398520e-02	3.330178838270162232e+05	6.605543228240016163e-01	8.392875292702708587e-03
8.650000000000000355e+00	5.913517018481357954e+05	4.510453774879880307e+00	1.392593529945764317e+02	1.199004276840541783e+00	4.012219502684754256e-06	1.430326217612654993e+00	2.807328728723799941e+03	3.629883485499240578e+03	2.332237853901011022e+03	2.451048876917105304e+02	2.204766362164833904e-02	3.330247403313448885e+05	6.605638385508229016e-01	8.392875719882286756e-03
8.700000000000001066e+00	5.913016478919653455e+05	4.510513728711440073e+00	1.392573314440919319e+02	1.199021746586908410e+00	4.012136895108033751e-06	1.430316103951392526e+00	2.807104016645761931e+03	3.629970702048250587e+03	2.332249570112979200e+03	2.450993809395531287e+02	2.204742183036269287e-02	3.330315971180164488e+05	6.605733538327920318e-01	8.392876169381233500e-03
8.750000000000000000e+00	5.912515941410630476e+05	4.510573673168905451e+00	1.392553098475339084e+02	1.199039213068980203e+00	4.012054287531312398e-06	1.430305990290129614e+00	2.806879304567723011e+03	3.630057918597260141e+03	2.332261286324947378e+03	2.450938741873957269e+02	2.204718003907705365e-02	3.330384541870483663e+05	6.605828686698932417e-01	8.392876589704048249e-03
8.800000000000000711e+00	5.912015387256905669e+05	4.510633572592537277e+00	1.392532885937299909e+02	1.199056681463182006e+00	4.011971679954591045e-06	1.430295876628867147e+00	2.806654592489684546e+03	3.630145135146269695e+03	2.332273002536915556e+03	2.450883674352382968e+02	2.204693824779141095e-02	3.330453115384581615e+05	6.605923830621125425e-01	8.392877040519200818e-03
8.849999999999999645e+00	5.911514835044724168e+05	4.510693462429157030e+00	1.392512672963481748e+02	1.199074141530547699e+00	4.011889072377869692e-06	1.430285762967604457e+00	2.806429880411646081e+03	3.630232351695279249e+03	2.332284718748883733e+03	2.450828606830808951e+02	2.204669645650576479e-02	3.330521691722631222e+05	6.606018970094353904e-01	8.392877426874934682e-03
8.900000000000000355e+00	5.911014266305168858e+05	4.510753303170337070e+00	1.392492463920595469e+02	1.199091629014108484e+00	4.011806464801148339e-06	1.430275649306341768e+00	2.806205168333607162e+03	3.630319568244289258e+03	2.332296434960851457e+03	2.450773539309234934e+02	2.204645466522012556e-02	3.330590270884808851e+05	6.606114105118469082e-01	8.392878025271322678e-03
8.950000000000001066e+00	5.910513699402842904e+05	4.510813292521494766e+00	1.392472235053265024e+02	1.199109095597775898e+00	4.011723857224427833e-06	1.430265535645079078e+00	2.805980456255569152e+03	3.630406784793298812e+03	2.332308151172819635e+03	2.450718471787660633e+02	2.204621287393448287e-02	3.330658852871285635e+05	6.606209235693324411e-01	8.392878354342794139e-03
9.000000000000000000e+00	5.910013116022485774e+05	4.510873138604131860e+00	1.392452021659321701e+02	1.199126576456147397e+00	4.011641249647706480e-06	1.430255421983816611e+00	2.805755744177530232e+03	3.630494001342308820e+03	2.332319867384787813e+03	2.450663404266086332e+02	2.204597108264883670e-02	3.330727437682239688e+05	6.606304361818775561e-01	8.392878873037631221e-03
9.050000000000000711e+00	5.909512534465164645e+05	4.510932999512928809e+00	1.392431804835842684e+02	1.199144066560416722e+00	4.011558642070985127e-06	1.430245308322553699e+00	2.805531032099491767e+03	3.630581217891318374e+03	2.332331583596755991e+03	2.450608336744512314e+02	2.204572929136319748e-02	3.330796025317843305e+05	6.606399483494672653e-01	8.392879432221325361e-03
9.099999999999999645e+00	5.909011936429030029e+05	4.510992973630608027e+00	1.392411572049907988e+02	1.199161528578494229e+00	4.011476034494263774e-06	1.430235194661291231e+00	2.805306320021453303e+03	3.630668434440327928e+03	2.332343299808724169e+03	2.450553269222938297e+02	2.204548750007755478e-02	3.330864615778272273e+05	6.606494600720872468e-01	8.392879695061227982e-03
9.150000000000000355e+00	5.908511340241990983e+05	4.511052709482562761e+00	1.392391366862811992e+02	1.199179007829731969e+00	4.011393426917542421e-06	1.430225081000028320e+00	2.805081607943414383e+03	3.630755650989337482e+03	2.332355016020692347e+03	2.450498201701363996e+02	2.204524570879190862e-02	3.330933209063699469e+05	6.606589713497227345e-01	8.392880241318524323e-03
9.200000000000001066e+00	5.908010727571633179e+05	4.511112559646043074e+00	1.392371145578158576e+02	1.199196499404674210e+00	4.011310819340821068e-06	1.430214967338765852e+00	2.804856895865376373e+03	3.630842867538347491e+03	2.332366732232660070e+03	2.450443134179789979e+02	2.204500391750626592e-02	3.331001805174301844e+05	6.606684821823590736e-01	8.392880773243727860e-03
9.250000000000000000e+00	5.907510116691270377e+05	4.511172431429075758e+00	1.392350920028970336e+02	1.199213976277633042e+00	4.011228211764100562e-06	1.430204853677503163e+00	2.804632183787337453e+03	3.630930084087357045e+03	2.332378448444628702e+03	2.450388066658215962e+02	2.204476212622062670e-02	3.331070404110250529e+05	6.606779925699816092e-01	8.392881173013127735e-03
9.300000000000000711e+00	5.907009489381619496e+05	4.511232276097047134e+00	1.392330695722831138e+02	1.199231473660587577e+00	4.011145604187379209e-06	1.430194740016240473e+00	2.804407471709298989e+03	3.631017300636366599e+03	2.332390164656596426e+03	2.450332999136641376e+02	2.204452033493498053e-02	3.331139005871724221e+05	6.606875025125759082e-01	8.392881720262255693e-03
9.349999999999999645e+00	5.906508863815754885e+05	4.511292177297336004e+00	1.392310462867872900e+02	1.199248945777184661e+00	4.011062996610657856e-06	1.430184626354977784e+00	2.804182759631260069e+03	3.631104517185376608e+03	2.332401880868565058e+03	2.450277931615067359e+02	2.204427854364934131e-02	3.331207610458894051e+05	6.606970120101269828e-01	8.392882035596106738e-03
9.400000000000000355e+00	5.906008221868330147e+05	4.511352060292809441e+00	1.392290230163918920e+02	1.199266442595188664e+00	4.010980389033936503e-06	1.430174512693714872e+00	2.803958047553222059e+03	3.631191733734386162e+03	2.332413597080532782e+03	2.450222864093493342e+02	2.204403675236369861e-02	3.331276217871936969e+05	6.607065210626202889e-01	8.392882521155399164e-03
9.450000000000001066e+00	5.905507581610103371e+05	4.511411883509342857e+00	1.392270003177715694e+02	1.199283935541751056e+00	4.010897781457215997e-06	1.430164399032452405e+00	2.803733335475183594e+03	3.631278950283395716e+03	2.332425313292500960e+03	2.450167796571919325e+02	2.204379496107805245e-02	3.331344828111025272e+05	6.607160296700416158e-01	8.392883010530300877e-03
9.500000000000000000e+00	5.905006925027660327e+05	4.511471720316238887e+00	1.392249772445050553e+02	1.199301432790312649e+00	4.010815173880494644e-06	1.430154285371189715e+00	2.803508623397144675e+03	3.631366166832405725e+03	2.332437029504469137e+03	2.450112729050345024e+02	2.204355316979240975e-02	3.331413441176335909e+05	6.607255378323757533e-01	8.392883503869406556e-03
9.550000000000000711e+00	5.904506270083722193e+05	4.511531546397249848e+00	1.392229541411869889e+02	1.199318925958783533e+00	4.010732566303773291e-06	1.430144171709927026e+00	2.803283911319106210e+03	3.631453383381415279e+03	2.332448745716437315e+03	2.450057661528771007e+02	2.204331137850677053e-02	3.331482057068042341e+05	6.607350455496080466e-01	8.392883963285663329e-03
9.600000000000001421e+00	5.904005598838836886e+05	4.511591384155206441e+00	1.392209306867111138e+02	1.199336423145663577e+00	4.010649958727051938e-06	1.430134058048664336e+00	2.803059199241067290e+03	3.631540599930424833e+03	2.332460461928405493e+03	2.450002594007196706e+02	2.204306958722112436e-02	3.331550675786319189e+05	6.607445528217242847e-01	8.392884426095278613e-03
9.650000000000000355e+00	5.903504929192181444e+05	4.511651140415014360e+00	1.392189080708256483e+02	1.199353929966854970e+00	4.010567351150331432e-06	1.430123944387401869e+00	2.802834487163029280e+03	3.631627816479434841e+03	2.332472178140373217e+03	2.449947526485622404e+02	2.204282779593548167e-02	3.331619297331340495e+05	6.607540596487095907e-01	8.392885003319867920e-03
9.700000000000001066e+00	5.903004243311492028e+05	4.511710950971634659e+00	1.392168845808917297e+02	1.199371431950472466e+00	4.010484743573609232e-06	1.430113830726138735e+00	2.802609775084990360e+03	3.631715033028444395e+03	2.332483894352341395e+03	2.449892458964048103e+02	2.204258600464983897e-02	3.331687921703282627e+05	6.607635660305491987e-01	8.392885490439427887e-03
9.750000000000000000e+00	5.902503558973565232e+05	4.511770733390755517e+00	1.392148612745575065e+02	1.199388929724060526e+00	4.010402135996888726e-06	1.430103717064876490e+00	2.802385063006951896e+03	3.631802249577453949e+03	2.332495610564309573e+03	2.449837391442474370e+02	2.204234421336419628e-02	3.331756548902318464e+05	6.607730719672286757e-01	8.392885955607184631e-03
9.800000000000000711e+00	5.902002858430162305e+05	4.511830603177519272e+00	1.392128366879361465e+02	1.199406419492995868e+00	4.010319528420167373e-06	1.430093603403613578e+00	2.802160350928912976e+03	3.631889466126463503e+03	2.332507326776277750e+03	2.449782323920899785e+02	2.204210242207855011e-02	3.331825178928624955e+05	6.607825774587332557e-01	8.392886284016859086e-03
9.850000000000001421e+00	5.901502159361407394e+05	4.511890381014765694e+00	1.392108130682888998e+02	1.199423924205046399e+00	4.010236920843446020e-06	1.430083489742350888e+00	2.801935638850874966e+03	3.631976682675473512e+03	2.332519042988245474e+03	2.449727256399325768e+02	2.204186063079291089e-02	3.331893811782374978e+05	6.607920825050482838e-01	8.392886771728180068e-03
9.900000000000000355e+00	5.901001444152173353e+05	4.511950041602961647e+00	1.392087906813511893e+02	1.199441159289747150e+00	4.010154313266724667e-06	1.430073376081088199e+00	2.801710926772836046e+03	3.632063899224482611e+03	2.332530759200214106e+03	2.449672188877751751e+02	2.204161883950726472e-02	3.331962447463742574e+05	6.608015871061591051e-01	8.392885443526895001e-03
9.950000000000001066e+00	5.900500730299053248e+05	4.512009208131636306e+00	1.392067742011202256e+02	1.199459311195055333e+00	4.010071705690003314e-06	1.430063262419825509e+00	2.801486214694797582e+03	3.632151115773492620e+03	2.332542475412181830e+03	2.449617121356177449e+02	2.204137704822162203e-02	3.332031085972904693e+05	6.608110912620511757e-01	8.392890883144758785e-03
1.000000000000000000e+01	5.900000000000000000e+05	4.512052005100463781e+00	1.392049586081331825e+02	1.199469940924251299e+00	4.009989098113282809e-06	1.430053148758562820e+00	2.801261502616758662e+03	3.632238332322502629e+03	2.332554191624150008e+03	2.449562053834603148e+02	2.204113525693598280e-02	3.332099727310034796e+05	6.608205949727098405e-01	8.392855797224704067e-03
