xcoord (m)	pressure (Pa)	temperature (K)	total_density (kg/m^3)	velocity (m/s)	total_dynamic_viscosity (J/kg)	total_gruneisen (~)	total_enthalpy (m/s)	total_isobaric_specific_heat (J/kg/K)	total_isochoric_specific_heat (J/kg/K)	total_speed_of_sound (W/m/K)	total_thermal_conductivity (Pa*s)	Reynolds (~)	Prandtl (~)	mass_flow_rate (kg/s)
7.150000000000000355e+00	5.928529664079704089e+05	4.508652776776560955e+00	1.393199422317571532e+02	2.422215229082793908e-01	4.014697729986391457e-06	1.430629627450535457e+00	2.814070091064957523e+03	3.627266989028950320e+03	2.331886367541967957e+03	2.452700902564330363e+02	2.205491736021762683e-02	2.747367023368743503e+03	6.602781733010041343e-01	1.247431557317919652e-02
7.200000000000000178e+00	5.928029343297574669e+05	4.508712871889497542e+00	1.393179245064854967e+02	2.422250374033611264e-01	4.014615122409669257e-06	1.430619513789272546e+00	2.813845378986918604e+03	3.627354205577959874e+03	2.331898083753936135e+03	2.452645835042756062e+02	2.205467556893198414e-02	2.747423555147070601e+03	6.602877019221909949e-01	1.247431590426448418e-02
7.250000000000000000e+00	5.927529025638722815e+05	4.508772978012342669e+00	1.393159064883140843e+02	2.422285621233095376e-01	4.014532514832948751e-06	1.430609400128010078e+00	2.813620666908880594e+03	3.627441422126969883e+03	2.331909799965904313e+03	2.452590767521182329e+02	2.205443377764634144e-02	2.747480089251920162e+03	6.602972300989495835e-01	1.247431673044246611e-02
7.300000000000000711e+00	5.927028690223649610e+05	4.508833052024878718e+00	1.393138886500860281e+02	2.422320802782292337e-01	4.014449907256226551e-06	1.430599286466747389e+00	2.813395954830841674e+03	3.627528638675978982e+03	2.331921516177872036e+03	2.452535699999607743e+02	2.205419198636069875e-02	2.747536625683438160e+03	6.603067578312645791e-01	1.247431722939239783e-02
7.350000000000000533e+00	5.926528357980344445e+05	4.508893134253642465e+00	1.393118705532208423e+02	2.422356088320846701e-01	4.014367299679506046e-06	1.430589172805484699e+00	2.813171242752803209e+03	3.627615855224988991e+03	2.331933232389840668e+03	2.452480632478033726e+02	2.205395019507505605e-02	2.747593164441766930e+03	6.603162851191222149e-01	1.247431823544518058e-02
7.400000000000000355e+00	5.926028007937490474e+05	4.508953220048943500e+00	1.393098522006272333e+02	2.422391253212587414e-01	4.014284692102783846e-06	1.430579059144222009e+00	2.812946530674764290e+03	3.627703071773999000e+03	2.331944948601808392e+03	2.452425564956459425e+02	2.205370840378940989e-02	2.747649705527051083e+03	6.603258119625072808e-01	1.247431859205309738e-02
7.450000000000000178e+00	5.925527661098116077e+05	4.509013295122993981e+00	1.393078338207197078e+02	2.422426497113421007e-01	4.014202084526063340e-06	1.430568945482959542e+00	2.812721818596725825e+03	3.627790288323008554e+03	2.331956664813777024e+03	2.452370497434885408e+02	2.205346661250377066e-02	2.747706248939433408e+03	6.603353383614051220e-01	1.247431934782643366e-02
7.500000000000000000e+00	5.925027296452543233e+05	4.509073384986925781e+00	1.393058150479691903e+02	2.422461750248906254e-01	4.014119476949341987e-06	1.430558831821696630e+00	2.812497106518687360e+03	3.627877504872018108e+03	2.331968381025744748e+03	2.452315429913310822e+02	2.205322482121812797e-02	2.747762794679058516e+03	6.603448643158014164e-01	1.247432011071636024e-02
7.550000000000000711e+00	5.924526935028238222e+05	4.509133432101616101e+00	1.393037966392413693e+02	2.422496869208651815e-01	4.014036869372621481e-06	1.430548718160434163e+00	2.812272394440648895e+03	3.627964721421027662e+03	2.331980097237712926e+03	2.452260362391737090e+02	2.205298302993248527e-02	2.747819342746068742e+03	6.603543898256815092e-01	1.247432021002235422e-02
7.600000000000000533e+00	5.924026555785279488e+05	4.509193477463871780e+00	1.393017780397796628e+02	2.422532194614397394e-01	4.013954261795900128e-06	1.430538604499171251e+00	2.812047682362610431e+03	3.628051937970037216e+03	2.331991813449681104e+03	2.452205294870162788e+02	2.205274123864684258e-02	2.747875893140610060e+03	6.603639148910306345e-01	1.247432135005822548e-02
7.650000000000000355e+00	5.923526179705620743e+05	4.509253521679548626e+00	1.392997592960672932e+02	2.422567387760598268e-01	4.013871654219178775e-06	1.430528490837908784e+00	2.811822970284571966e+03	3.628139154519047224e+03	2.332003529661648827e+03	2.452150227348588771e+02	2.205249944736119641e-02	2.747932445862823442e+03	6.603734395118343592e-01	1.247432179087171709e-02
7.700000000000000178e+00	5.923025785870280815e+05	4.509313578244086962e+00	1.392977401894550553e+02	2.422602665434397118e-01	4.013789046642457422e-06	1.430518377176645872e+00	2.811598258206533046e+03	3.628226371068057233e+03	2.332015245873617005e+03	2.452095159827014470e+02	2.205225765607555372e-02	2.747989000912854408e+03	6.603829636880779175e-01	1.247432262917907465e-02
7.750000000000000000e+00	5.922525395176844904e+05	4.509373595798376044e+00	1.392957214012843679e+02	2.422637863224766375e-01	4.013706439065736069e-06	1.430508263515383405e+00	2.811373546128495036e+03	3.628313587617066332e+03	2.332026962085585183e+03	2.452040092305440453e+02	2.205201586478991449e-02	2.748045558290846202e+03	6.603924874197464323e-01	1.247432307941269934e-02
7.800000000000000711e+00	5.922024986764421919e+05	4.509433644803563901e+00	1.392937020168407685e+02	2.422673184924101497e-01	4.013623831489014716e-06	1.430498149854120715e+00	2.811148834050455662e+03	3.628400804166076341e+03	2.332038678297553361e+03	2.451985024783866152e+02	2.205177407350426833e-02	2.748102117996942525e+03	6.604020107068258039e-01	1.247432410900063508e-02
7.850000000000000533e+00	5.921524581404950004e+05	4.509493669795078929e+00	1.392916827674022215e+02	2.422708328310074211e-01	4.013541223912294210e-06	1.430488036192858026e+00	2.810924121972417652e+03	3.628488020715086350e+03	2.332050394509521539e+03	2.451929957262292135e+02	2.205153228221862563e-02	2.748158680031286622e+03	6.604115335493012662e-01	1.247432422728500523e-02
7.900000000000000355e+00	5.921024158431224059e+05	4.509553711183010627e+00	1.392896631059033439e+02	2.422743700292563362e-01	4.013458616335572857e-06	1.430477922531595336e+00	2.810699409894378732e+03	3.628575237264095449e+03	2.332062110721489717e+03	2.451874889740718118e+02	2.205129049093298294e-02	2.748215244394023557e+03	6.604210559471577202e-01	1.247432548042773197e-02
7.950000000000000178e+00	5.920523738448120421e+05	4.509613706322472382e+00	1.392876438512153925e+02	2.422778804000322583e-01	4.013376008758851504e-06	1.430467808870332647e+00	2.810474697816340267e+03	3.628662453813105458e+03	2.332073826933457894e+03	2.451819822219143816e+02	2.205104869964734024e-02	2.748271811085295667e+03	6.604305779003811772e-01	1.247432538343784536e-02
8.000000000000000000e+00	5.920023300886339275e+05	4.509673719302631056e+00	1.392856241669228154e+02	2.422814194354214745e-01	4.013293401182130151e-06	1.430457695209069957e+00	2.810249985738301802e+03	3.628749670362115012e+03	2.332085543145425618e+03	2.451764754697569515e+02	2.205080690836169754e-02	2.748328380105248016e+03	6.604400994089565380e-01	1.247432671858542293e-02
8.050000000000000711e+00	5.919522866243021563e+05	4.509733712800902516e+00	1.392836045620886978e+02	2.422849295579528883e-01	4.013210793605408798e-06	1.430447581547807268e+00	2.810025273660263338e+03	3.628836886911124566e+03	2.332097259357393796e+03	2.451709687175995214e+02	2.205056511707605485e-02	2.748384951454023849e+03	6.604496204728694808e-01	1.247432656695230020e-02
8.099999999999999645e+00	5.919022414100604365e+05	4.509793685177214684e+00	1.392815850043876367e+02	2.422884740595314945e-01	4.013128186028687445e-06	1.430437467886544578e+00	2.809800561582224873e+03	3.628924103460134575e+03	2.332108975569361974e+03	2.451654619654421481e+02	2.205032332579041215e-02	2.748441525131766412e+03	6.604591410921053507e-01	1.247432818431986473e-02
8.150000000000000355e+00	5.918521964778365800e+05	4.509853667082941442e+00	1.392795651711504092e+02	2.422919852396380747e-01	4.013045578451966939e-06	1.430427354225281888e+00	2.809575849504185953e+03	3.629011320009144129e+03	2.332120691781330152e+03	2.451599552132847180e+02	2.205008153450476946e-02	2.748498101138619859e+03	6.604686612666494927e-01	1.247432805617166435e-02
8.200000000000001066e+00	5.918021498064269545e+05	4.509913672680885277e+00	1.392775448371133962e+02	2.422955310792280492e-01	4.012962970875245586e-06	1.430417240564019199e+00	2.809351137426147488e+03	3.629098536558153683e+03	2.332132407993298330e+03	2.451544484611273162e+02	2.204983974321912676e-02	2.748554679474728346e+03	6.604781809964870298e-01	1.247432966233337145e-02
8.250000000000000000e+00	5.917521034032281023e+05	4.509973621121562637e+00	1.392755250430475371e+02	2.422990354796425994e-01	4.012880363298524233e-06	1.430407126902756509e+00	2.809126425348108569e+03	3.629185753107163691e+03	2.332144124205266507e+03	2.451489417089699145e+02	2.204959795193348407e-02	2.748611260140236482e+03	6.604877002816035292e-01	1.247432917814060571e-02
8.300000000000000711e+00	5.917020552799025318e+05	4.510033583489066800e+00	1.392735048681920489e+02	2.423025902043865754e-01	4.012797755721802880e-06	1.430397013241494042e+00	2.808901713270070559e+03	3.629272969656173245e+03	2.332155840417234685e+03	2.451434349568124560e+02	2.204935616064784137e-02	2.748667843135286148e+03	6.604972191219844468e-01	1.247433124542854203e-02
8.349999999999999645e+00	5.916520074032213306e+05	4.510093577392787267e+00	1.392714841475198284e+02	2.423060956181630199e-01	4.012715148145081527e-06	1.430386899580231130e+00	2.808677001192031639e+03	3.629360186205182799e+03	2.332167556629202409e+03	2.451379282046550543e+02	2.204911436936219868e-02	2.748724428460022864e+03	6.605067375176150168e-01	1.247433071990683776e-02
8.400000000000000355e+00	5.916019578216356458e+05	4.510153560499119862e+00	1.392694633489046794e+02	2.423096458878475079e-01	4.012632540568361021e-06	1.430376785918968663e+00	2.808452289113993174e+03	3.629447402754192808e+03	2.332179272841171041e+03	2.451324214524976526e+02	2.204887257807655598e-02	2.748781016114589420e+03	6.605162554684808063e-01	1.247433249139207924e-02
8.450000000000001066e+00	5.915519084787579486e+05	4.510213495684959106e+00	1.392674429768003392e+02	2.423131537120531420e-01	4.012549932991639668e-06	1.430366672257705751e+00	2.808227577035954710e+03	3.629534619303201907e+03	2.332190989053138765e+03	2.451269147003401940e+02	2.204863078679090982e-02	2.748837606099130426e+03	6.605257729745669382e-01	1.247433211067415330e-02
8.500000000000000000e+00	5.915018574417980853e+05	4.510273469063664109e+00	1.392654219274245406e+02	2.423167057635456367e-01	4.012467325414918315e-06	1.430356558596443284e+00	2.808002864957916245e+03	3.629621835852211916e+03	2.332202705265106943e+03	2.451214079481828207e+02	2.204838899550527059e-02	2.748894198413790036e+03	6.605352900358587576e-01	1.247433394084891678e-02
8.550000000000000711e+00	5.914518066268343246e+05	4.510333448230625208e+00	1.392634006466534800e+02	2.423202176212980452e-01	4.012384717838196962e-06	1.430346444935180372e+00	2.807778152879877325e+03	3.629709052401221015e+03	2.332214421477074666e+03	2.451159011960253906e+02	2.204814720421962443e-02	2.748950793058711497e+03	6.605448066523418316e-01	1.247433367586728119e-02
8.599999999999999645e+00	5.914017541311817477e+05	4.510393401511265665e+00	1.392613794734178612e+02	2.423237660883618694e-01	4.012302110261476456e-06	1.430336331273917905e+00	2.807553440801838860e+03	3.629796268950231479e+03	2.332226137689043298e+03	2.451103944438680173e+02	2.204790541293398520e-02	2.749007390034038053e+03	6.605543228240016163e-01	1.247433529984324010e-02
8.650000000000000355e+00	5.913517018481357954e+05	4.510453330057524468e+00	1.392593584423974278e+02	2.423272790426999057e-01	4.012219502684754256e-06	1.430326217612654993e+00	2.807328728723799941e+03	3.629883485499240578e+03	2.332237853901011022e+03	2.451048876917105304e+02	2.204766362164833904e-02	2.749063989339915679e+03	6.605638385508229016e-01	1.247433510315953606e-02
8.700000000000001066e+00	5.913016478919653455e+05	4.510513266957722145e+00	1.392573370999143947e+02	2.423308256997297738e-01	4.012136895108033751e-06	1.430316103951392526e+00	2.807104016645761931e+03	3.629970702048250587e+03	2.332249570112979200e+03	2.450993809395531287e+02	2.204742183036269287e-02	2.749120590976486710e+03	6.605733538327920318e-01	1.247433660822265186e-02
8.750000000000000000e+00	5.912515941410630476e+05	4.510573179461834670e+00	1.392553158954235073e+02	2.423343393729206208e-01	4.012054287531312398e-06	1.430305990290129614e+00	2.806879304567723011e+03	3.630057918597260141e+03	2.332261286324947378e+03	2.450938741873957269e+02	2.204718003907705365e-02	2.749177194943895756e+03	6.605828686698932417e-01	1.247433642247979674e-02
8.800000000000000711e+00	5.912015387256906833e+05	4.510633100028069720e+00	1.392532943832786145e+02	2.423378878867288311e-01	4.011971679954591045e-06	1.430295876628867147e+00	2.806654592489684546e+03	3.630145135146269695e+03	2.332273002536915556e+03	2.450883674352382968e+02	2.204693824779141095e-02	2.749233801242286972e+03	6.605923830621125425e-01	1.247433799734693101e-02
8.849999999999999645e+00	5.911514835044726497e+05	4.510693039145432515e+00	1.392512724827282682e+02	2.423414040151784243e-01	4.011889072377869692e-06	1.430285762967604457e+00	2.806429880411646081e+03	3.630232351695279249e+03	2.332284718748883733e+03	2.450828606830808951e+02	2.204669645650576479e-02	2.749290409871804059e+03	6.606018970094353904e-01	1.247433786510535568e-02
8.900000000000000355e+00	5.911014266305166529e+05	4.510752934199732778e+00	1.392492509134671081e+02	2.423449481290918250e-01	4.011806464801148339e-06	1.430275649306341768e+00	2.806205168333607162e+03	3.630319568244289258e+03	2.332296434960851457e+03	2.450773539309234934e+02	2.204645466522012556e-02	2.749347020832590715e+03	6.606114105118469082e-01	1.247433919779508509e-02
8.950000000000001066e+00	5.910513699402845232e+05	4.510812845600153054e+00	1.392472289825707321e+02	2.423484717093606355e-01	4.011723857224427833e-06	1.430265535645079078e+00	2.805980456255569152e+03	3.630406784793298812e+03	2.332308151172819635e+03	2.450718471787660633e+02	2.204621287393448287e-02	2.749403634124790642e+03	6.606209235693324411e-01	1.247433943586829033e-02
9.000000000000000000e+00	5.910013116022485774e+05	4.510872723586488497e+00	1.392452072527558471e+02	2.423520077821472163e-01	4.011641249647706480e-06	1.430255421983816611e+00	2.805755744177530232e+03	3.630494001342308820e+03	2.332319867384787813e+03	2.450663404266086332e+02	2.204597108264883670e-02	2.749460249748549359e+03	6.606304361818775561e-01	1.247434032970312634e-02
9.050000000000000711e+00	5.909512534465161152e+05	4.510932614761509640e+00	1.392431851999716059e+02	2.423555371245401380e-01	4.011558642070985127e-06	1.430245308322553699e+00	2.805531032099491767e+03	3.630581217891318374e+03	2.332331583596755991e+03	2.450608336744512314e+02	2.204572929136319748e-02	2.749516867704009655e+03	6.606399483494672653e-01	1.247434084289722120e-02
9.099999999999999645e+00	5.909011936429032357e+05	4.510992512744095961e+00	1.392411628553016101e+02	2.423590746921337469e-01	4.011476034494263774e-06	1.430235194661291231e+00	2.805306320021453303e+03	3.630668434440327928e+03	2.332343299808724169e+03	2.450553269222938297e+02	2.204548750007755478e-02	2.749573487991315687e+03	6.606494600720872468e-01	1.247434174802098013e-02
9.150000000000000355e+00	5.908511340241989819e+05	4.511052381297329994e+00	1.392391407101746665e+02	2.423626014773617998e-01	4.011393426917542421e-06	1.430225081000028320e+00	2.805081607943414383e+03	3.630755650989337482e+03	2.332355016020692347e+03	2.450498201701363996e+02	2.204524570879190862e-02	2.749630110610612064e+03	6.606589713497227345e-01	1.247434211076694013e-02
9.200000000000001066e+00	5.908010727571633179e+05	4.511112253132924188e+00	1.392371183164114541e+02	2.423661462134570344e-01	4.011310819340821068e-06	1.430214967338765852e+00	2.804856895865376373e+03	3.630842867538347491e+03	2.332366732232660070e+03	2.450443134179789979e+02	2.204500391750626592e-02	2.749686735562042486e+03	6.606684821823590736e-01	1.247434336987817034e-02
9.250000000000000000e+00	5.907510116691272706e+05	4.511172105049504388e+00	1.392350960055560449e+02	2.423696717852391602e-01	4.011228211764100562e-06	1.430204853677503163e+00	2.804632183787337453e+03	3.630930084087357045e+03	2.332378448444628702e+03	2.450388066658215962e+02	2.204476212622062670e-02	2.749743362845750198e+03	6.606779925699816092e-01	1.247434364476361808e-02
9.300000000000000711e+00	5.907009489381618332e+05	4.511231983455100902e+00	1.392330731615957120e+02	2.423732155387994247e-01	4.011145604187379209e-06	1.430194740016240473e+00	2.804407471709298989e+03	3.631017300636366599e+03	2.332390164656596426e+03	2.450332999136641376e+02	2.204452033493498053e-02	2.749799992461881175e+03	6.606875025125759082e-01	1.247434480238616798e-02
9.349999999999999645e+00	5.906508863815754885e+05	4.511291832440735838e+00	1.392310505170012505e+02	2.423767408099764542e-01	4.011062996610657856e-06	1.430184626354977784e+00	2.804182759631260069e+03	3.631104517185376608e+03	2.332401880868565058e+03	2.450277931615067359e+02	2.204427854364934131e-02	2.749856624410578661e+03	6.606970120101269828e-01	1.247434502134283155e-02
9.400000000000000355e+00	5.906008221868332475e+05	4.511351700792946673e+00	1.392290274267270718e+02	2.423802899288041157e-01	4.010980389033936503e-06	1.430174512693714872e+00	2.803958047553222059e+03	3.631191733734386162e+03	2.332413597080532782e+03	2.450222864093493342e+02	2.204403675236369861e-02	2.749913258691986812e+03	6.607065210626202889e-01	1.247434642244037856e-02
9.450000000000001066e+00	5.905507581610102206e+05	4.511411564056234447e+00	1.392270042372569776e+02	2.423838102561687025e-01	4.010897781457215997e-06	1.430164399032452405e+00	2.803733335475183594e+03	3.631278950283395716e+03	2.332425313292500960e+03	2.450167796571919325e+02	2.204379496107805245e-02	2.749969895306247963e+03	6.607160296700416158e-01	1.247434632758174199e-02
9.500000000000000000e+00	5.905006925027660327e+05	4.511471377189621101e+00	1.392249814549249720e+02	2.423873610236928766e-01	4.010815173880494644e-06	1.430154285371189715e+00	2.803508623397144675e+03	3.631366166832405725e+03	2.332437029504469137e+03	2.450112729050345024e+02	2.204355316979240975e-02	2.750026534253509908e+03	6.607255378323757533e-01	1.247434783052458161e-02
9.550000000000000711e+00	5.904506270083722193e+05	4.511531221758129817e+00	1.392229581252015578e+02	2.423908850695846717e-01	4.010732566303773291e-06	1.430144171709927026e+00	2.803283911319106210e+03	3.631453383381415279e+03	2.332448745716437315e+03	2.450057661528771007e+02	2.204331137850677053e-02	2.750083175533914073e+03	6.607350455496080466e-01	1.247434790391544271e-02
9.600000000000001421e+00	5.904005598838839214e+05	4.511591070436946183e+00	1.392209345371383620e+02	2.423944376185200034e-01	4.010649958727051938e-06	1.430134058048664336e+00	2.803059199241067290e+03	3.631540599930424833e+03	2.332460461928405493e+03	2.450002594007196706e+02	2.204306958722112436e-02	2.750139819147604612e+03	6.607445528217242847e-01	1.247434941573999541e-02
9.650000000000000355e+00	5.903504929192180280e+05	4.511650923786031164e+00	1.392189107299260229e+02	2.423979607956310012e-01	4.010567351150331432e-06	1.430123944387401869e+00	2.802834487163029280e+03	3.631627816479434841e+03	2.332472178140373217e+03	2.449947526485622404e+02	2.204282779593548167e-02	2.750196465094726591e+03	6.607540596487095907e-01	1.247434939107274106e-02
9.700000000000001066e+00	5.903004243311490864e+05	4.511710728760042421e+00	1.392168873088261591e+02	2.424015103237056046e-01	4.010484743573609232e-06	1.430113830726138735e+00	2.802609775084990360e+03	3.631715033028444395e+03	2.332483894352341395e+03	2.449892458964048103e+02	2.204258600464983897e-02	2.750253113375425528e+03	6.607635660305491987e-01	1.247435075179191902e-02
9.750000000000000000e+00	5.902503558973559411e+05	4.511770454712028311e+00	1.392148646960853284e+02	2.424050390142203915e-01	4.010402135996888726e-06	1.430103717064876490e+00	2.802385063006951896e+03	3.631802249577453949e+03	2.332495610564309573e+03	2.449837391442474370e+02	2.204234421336419628e-02	2.750309763989842850e+03	6.607730719672286757e-01	1.247435110731736664e-02
9.800000000000000711e+00	5.902002858430179767e+05	4.511830125895484933e+00	1.392128425485132937e+02	2.424085948288594583e-01	4.010319528420167373e-06	1.430093603403613578e+00	2.802160350928912976e+03	3.631889466126463503e+03	2.332507326776277750e+03	2.449782323920899785e+02	2.204210242207855011e-02	2.750366416938124985e+03	6.607825774587332557e-01	1.247435289505654556e-02
9.850000000000001421e+00	5.901502159361341037e+05	4.511889287905995971e+00	1.392108264921577927e+02	2.424121084360132405e-01	4.010236920843446020e-06	1.430083489742350888e+00	2.801935638850874966e+03	3.631976682675473512e+03	2.332519042988245474e+03	2.449727256399325768e+02	2.204186063079291089e-02	2.750423072220414269e+03	6.607920825050482838e-01	1.247435305133259321e-02
9.900000000000000355e+00	5.901001444152345648e+05	4.511946297716824539e+00	1.392088366631539031e+02	2.424156785307711170e-01	4.010154313266724667e-06	1.430073376081088199e+00	2.801710926772836046e+03	3.632063899224482611e+03	2.332530759200214106e+03	2.449672188877751751e+02	2.204161883950726472e-02	2.750479729836856222e+03	6.608015871061591051e-01	1.247435845934675297e-02
9.950000000000001066e+00	5.900500730298549170e+05	4.511996633057841599e+00	1.392069286635701530e+02	2.424190094852123889e-01	4.010071705690003314e-06	1.430063262419825509e+00	2.801486214694797582e+03	3.632151115773492620e+03	2.332542475412181830e+03	2.449617121356177449e+02	2.204137704822162203e-02	2.750536389787594544e+03	6.608110912620511757e-01	1.247435888922144437e-02
1.000000000000000000e+01	5.900000000000000000e+05	4.512013261143126286e+00	1.392054345625662393e+02	2.424231871216894485e-01	4.009989098113282809e-06	1.430053148758562820e+00	2.801261502616758662e+03	3.632238332322502629e+03	2.332554191624150008e+03	2.449562053834603148e+02	2.204113525693598280e-02	2.750593052072773844e+03	6.608205949727098405e-01	1.247443997239836184e-02
